,ID,TARGET
36491,73055,0
36492,73056,1
36493,73058,0
36494,73060,0
36495,73061,0
36496,73062,0
36497,73063,1
36498,73064,0
36499,73065,0
36500,73067,1
36501,73070,1
36502,73073,0
36503,73075,0
36504,73076,0
36505,73077,0
36506,73078,0
36507,73079,0
36508,73083,0
36509,73087,0
36510,73089,0
36511,73091,0
36512,73092,1
36513,73095,0
36514,73097,0
36515,73098,1
36516,73102,1
36517,73103,1
36518,73105,0
36519,73107,0
36520,73108,0
36521,73112,0
36522,73113,0
36523,73114,0
36524,73115,1
36525,73119,0
36526,73120,0
36527,73125,1
36528,73130,0
36529,73137,0
36530,73138,0
36531,73143,1
36532,73144,0
36533,73145,0
36534,73149,0
36535,73155,0
36536,73158,0
36537,73159,1
36538,73165,0
36539,73167,0
36540,73168,1
36541,73169,1
36542,73173,0
36543,73174,0
36544,73176,1
36545,73178,0
36546,73180,0
36547,73181,0
36548,73185,0
36549,73186,0
36550,73187,0
36551,73191,0
36552,73192,1
36553,73193,0
36554,73196,0
36555,73197,0
36556,73198,0
36557,73199,0
36558,73200,0
36559,73201,0
36560,73202,0
36561,73203,1
36562,73207,1
36563,73210,0
36564,73211,0
36565,73212,0
36566,73216,1
36567,73217,0
36568,73223,0
36569,73224,0
36570,73225,1
36571,73227,0
36572,73229,0
36573,73230,1
36574,73231,0
36575,73233,0
36576,73241,0
36577,73242,0
36578,73243,0
36579,73245,1
36580,73246,0
36581,73247,0
36582,73250,0
36583,73253,0
36584,73254,0
36585,73256,0
36586,73257,0
36587,73258,0
36588,73260,0
36589,73261,0
36590,73263,1
36591,73266,0
36592,73267,0
36593,73268,0
36594,73273,1
36595,73274,0
36596,73276,0
36597,73279,0
36598,73280,0
36599,73281,1
36600,73288,0
36601,73293,1
36602,73295,0
36603,73296,0
36604,73299,0
36605,73300,1
36606,73302,1
36607,73304,1
36608,73306,0
36609,73307,1
36610,73310,0
36611,73311,0
36612,73313,0
36613,73314,0
36614,73315,0
36615,73319,1
36616,73320,1
36617,73321,0
36618,73324,0
36619,73325,0
36620,73327,0
36621,73331,0
36622,73333,0
36623,73334,0
36624,73336,0
36625,73337,0
36626,73339,1
36627,73340,0
36628,73341,0
36629,73342,0
36630,73345,0
36631,73346,0
36632,73348,0
36633,73351,1
36634,73352,0
36635,73353,0
36636,73354,0
36637,73357,0
36638,73358,0
36639,73361,0
36640,73362,0
36641,73363,1
36642,73364,0
36643,73365,0
36644,73366,0
36645,73367,1
36646,73368,0
36647,73369,0
36648,73372,0
36649,73374,0
36650,73378,0
36651,73379,0
36652,73381,0
36653,73382,0
36654,73386,0
36655,73387,0
36656,73389,0
36657,73390,1
36658,73391,1
36659,73397,0
36660,73398,0
36661,73404,0
36662,73405,1
36663,73406,0
36664,73407,0
36665,73408,0
36666,73410,0
36667,73413,0
36668,73414,0
36669,73415,1
36670,73416,0
36671,73418,0
36672,73419,1
36673,73420,0
36674,73422,0
36675,73424,0
36676,73430,0
36677,73433,0
36678,73436,0
36679,73437,0
36680,73440,0
36681,73441,1
36682,73444,1
36683,73446,0
36684,73451,0
36685,73452,0
36686,73453,1
36687,73454,0
36688,73456,0
36689,73460,0
36690,73461,1
36691,73462,0
36692,73464,1
36693,73468,1
36694,73471,0
36695,73472,1
36696,73473,0
36697,73475,0
36698,73477,1
36699,73482,0
36700,73483,0
36701,73486,0
36702,73487,1
36703,73488,0
36704,73489,0
36705,73491,0
36706,73492,1
36707,73494,0
36708,73496,0
36709,73497,0
36710,73499,0
36711,73500,0
36712,73502,0
36713,73503,0
36714,73504,1
36715,73505,0
36716,73506,0
36717,73507,0
36718,73508,0
36719,73511,0
36720,73518,0
36721,73519,0
36722,73520,0
36723,73521,0
36724,73524,0
36725,73528,0
36726,73529,1
36727,73533,0
36728,73534,0
36729,73538,0
36730,73539,0
36731,73543,0
36732,73545,1
36733,73546,1
36734,73547,0
36735,73548,0
36736,73550,0
36737,73554,0
36738,73555,0
36739,73556,0
36740,73557,0
36741,73559,1
36742,73560,0
36743,73561,0
36744,73562,1
36745,73563,0
36746,73565,0
36747,73567,0
36748,73569,1
36749,73570,0
36750,73571,1
36751,73573,1
36752,73574,0
36753,73576,0
36754,73577,0
36755,73578,0
36756,73580,0
36757,73584,0
36758,73586,0
36759,73592,0
36760,73593,0
36761,73594,0
36762,73596,0
36763,73597,0
36764,73599,1
36765,73600,0
36766,73601,0
36767,73605,0
36768,73607,1
36769,73608,0
36770,73611,0
36771,73615,1
36772,73616,0
36773,73617,1
36774,73618,0
36775,73620,0
36776,73621,0
36777,73623,0
36778,73625,0
36779,73628,0
36780,73629,1
36781,73633,0
36782,73635,1
36783,73637,0
36784,73640,0
36785,73641,0
36786,73643,0
36787,73646,1
36788,73647,0
36789,73650,0
36790,73651,0
36791,73655,0
36792,73656,1
36793,73657,0
36794,73658,0
36795,73660,1
36796,73662,0
36797,73663,0
36798,73665,0
36799,73666,0
36800,73667,0
36801,73668,0
36802,73671,0
36803,73674,0
36804,73676,0
36805,73677,0
36806,73678,0
36807,73680,0
36808,73686,0
36809,73688,0
36810,73696,0
36811,73697,0
36812,73698,1
36813,73700,1
36814,73702,0
36815,73703,0
36816,73704,0
36817,73705,0
36818,73706,1
36819,73710,1
36820,73711,0
36821,73713,1
36822,73714,0
36823,73715,0
36824,73719,0
36825,73722,1
36826,73725,0
36827,73726,0
36828,73727,0
36829,73729,0
36830,73730,0
36831,73731,0
36832,73732,0
36833,73733,0
36834,73734,1
36835,73736,0
36836,73738,0
36837,73739,0
36838,73742,0
36839,73743,0
36840,73744,0
36841,73745,0
36842,73746,1
36843,73747,0
36844,73749,0
36845,73752,0
36846,73756,0
36847,73758,1
36848,73760,0
36849,73764,1
36850,73765,0
36851,73767,0
36852,73770,1
36853,73773,0
36854,73775,0
36855,73776,0
36856,73779,1
36857,73780,0
36858,73781,0
36859,73782,0
36860,73784,0
36861,73785,0
36862,73788,0
36863,73791,0
36864,73792,1
36865,73794,0
36866,73795,0
36867,73799,0
36868,73800,0
36869,73801,0
36870,73804,0
36871,73805,1
36872,73806,0
36873,73809,1
36874,73811,1
36875,73812,0
36876,73813,0
36877,73815,1
36878,73818,0
36879,73819,0
36880,73820,0
36881,73821,0
36882,73822,1
36883,73823,0
36884,73824,1
36885,73825,0
36886,73827,0
36887,73829,0
36888,73831,0
36889,73832,0
36890,73833,0
36891,73835,0
36892,73836,0
36893,73838,1
36894,73839,0
36895,73841,0
36896,73842,1
36897,73843,0
36898,73845,0
36899,73846,0
36900,73847,1
36901,73849,1
36902,73850,0
36903,73855,1
36904,73856,0
36905,73857,0
36906,73858,1
36907,73861,0
36908,73864,0
36909,73868,0
36910,73873,1
36911,73874,0
36912,73875,0
36913,73877,0
36914,73878,0
36915,73879,0
36916,73880,0
36917,73881,0
36918,73882,0
36919,73883,0
36920,73885,0
36921,73886,0
36922,73887,0
36923,73888,1
36924,73889,0
36925,73895,0
36926,73896,0
36927,73899,0
36928,73901,0
36929,73902,0
36930,73907,0
36931,73908,0
36932,73909,0
36933,73910,0
36934,73911,0
36935,73912,0
36936,73914,0
36937,73915,0
36938,73916,0
36939,73922,1
36940,73923,0
36941,73924,0
36942,73926,1
36943,73927,0
36944,73930,1
36945,73934,0
36946,73936,0
36947,73937,1
36948,73940,0
36949,73941,0
36950,73942,0
36951,73947,0
36952,73948,0
36953,73951,0
36954,73952,0
36955,73953,0
36956,73956,0
36957,73959,1
36958,73963,0
36959,73965,0
36960,73967,1
36961,73968,0
36962,73969,0
36963,73970,0
36964,73973,1
36965,73974,0
36966,73975,0
36967,73977,0
36968,73981,0
36969,73982,1
36970,73984,0
36971,73989,0
36972,73992,1
36973,73995,0
36974,73996,0
36975,73997,0
36976,73998,1
36977,73999,0
36978,74002,0
36979,74003,0
36980,74006,0
36981,74007,0
36982,74008,0
36983,74010,0
36984,74017,0
36985,74022,0
36986,74023,1
36987,74026,0
36988,74029,0
36989,74030,0
36990,74036,1
36991,74038,0
36992,74039,1
36993,74040,0
36994,74042,0
36995,74045,0
36996,74051,0
36997,74054,0
36998,74055,0
36999,74056,0
37000,74057,0
37001,74058,1
37002,74059,0
37003,74061,0
37004,74062,0
37005,74064,0
37006,74065,0
37007,74066,1
37008,74067,0
37009,74069,0
37010,74070,1
37011,74072,0
37012,74074,0
37013,74075,0
37014,74078,1
37015,74079,0
37016,74083,0
37017,74084,0
37018,74086,0
37019,74087,0
37020,74088,1
37021,74092,0
37022,74093,0
37023,74094,0
37024,74096,1
37025,74097,1
37026,74098,0
37027,74100,0
37028,74101,0
37029,74102,0
37030,74104,0
37031,74105,0
37032,74107,1
37033,74108,0
37034,74110,1
37035,74111,0
37036,74113,0
37037,74115,1
37038,74116,1
37039,74118,1
37040,74119,0
37041,74120,0
37042,74125,0
37043,74126,0
37044,74127,0
37045,74128,0
37046,74129,1
37047,74130,0
37048,74131,0
37049,74132,0
37050,74136,0
37051,74139,0
37052,74140,0
37053,74141,0
37054,74142,0
37055,74144,0
37056,74147,1
37057,74150,0
37058,74151,0
37059,74152,1
37060,74156,0
37061,74159,0
37062,74162,0
37063,74163,1
37064,74165,0
37065,74171,0
37066,74174,0
37067,74176,0
37068,74177,0
37069,74178,0
37070,74179,0
37071,74181,0
37072,74183,0
37073,74184,0
37074,74186,0
37075,74187,0
37076,74189,1
37077,74190,1
37078,74193,0
37079,74194,0
37080,74197,0
37081,74199,0
37082,74200,0
37083,74202,1
37084,74205,1
37085,74209,1
37086,74210,0
37087,74213,0
37088,74214,0
37089,74215,1
37090,74216,0
37091,74217,0
37092,74219,0
37093,74220,0
37094,74221,0
37095,74223,0
37096,74225,1
37097,74226,0
37098,74230,0
37099,74231,0
37100,74234,0
37101,74235,0
37102,74236,0
37103,74237,0
37104,74238,1
37105,74239,0
37106,74241,0
37107,74243,0
37108,74246,0
37109,74247,0
37110,74248,1
37111,74249,0
37112,74250,0
37113,74251,0
37114,74254,0
37115,74259,0
37116,74260,0
37117,74263,1
37118,74265,0
37119,74268,0
37120,74271,0
37121,74272,0
37122,74274,0
37123,74276,0
37124,74277,0
37125,74279,0
37126,74283,0
37127,74289,0
37128,74291,1
37129,74296,1
37130,74298,1
37131,74300,1
37132,74301,0
37133,74302,0
37134,74303,0
37135,74306,0
37136,74307,0
37137,74308,0
37138,74309,0
37139,74311,1
37140,74314,0
37141,74319,0
37142,74321,0
37143,74326,1
37144,74332,0
37145,74334,0
37146,74335,0
37147,74336,0
37148,74337,1
37149,74338,0
37150,74341,0
37151,74344,0
37152,74346,0
37153,74351,1
37154,74352,1
37155,74353,0
37156,74354,0
37157,74355,1
37158,74356,1
37159,74357,0
37160,74358,0
37161,74359,0
37162,74360,0
37163,74361,0
37164,74365,1
37165,74367,0
37166,74368,1
37167,74371,0
37168,74372,0
37169,74375,0
37170,74376,0
37171,74378,1
37172,74380,0
37173,74381,0
37174,74382,0
37175,74385,0
37176,74387,0
37177,74389,0
37178,74391,0
37179,74392,0
37180,74394,0
37181,74398,0
37182,74400,1
37183,74401,1
37184,74402,0
37185,74403,0
37186,74404,1
37187,74406,1
37188,74415,1
37189,74416,0
37190,74417,0
37191,74420,0
37192,74422,0
37193,74423,0
37194,74424,0
37195,74426,0
37196,74427,0
37197,74428,0
37198,74429,1
37199,74433,0
37200,74434,0
37201,74436,0
37202,74441,1
37203,74442,0
37204,74443,0
37205,74445,1
37206,74446,0
37207,74448,0
37208,74450,1
37209,74451,1
37210,74452,0
37211,74453,0
37212,74454,0
37213,74456,1
37214,74457,0
37215,74458,0
37216,74462,1
37217,74463,1
37218,74468,0
37219,74469,0
37220,74470,0
37221,74472,0
37222,74473,0
37223,74475,0
37224,74477,0
37225,74478,0
37226,74481,1
37227,74482,0
37228,74483,0
37229,74488,0
37230,74489,0
37231,74491,0
37232,74494,0
37233,74495,0
37234,74496,1
37235,74499,0
37236,74500,0
37237,74503,0
37238,74504,0
37239,74507,0
37240,74510,0
37241,74511,1
37242,74512,0
37243,74513,0
37244,74514,1
37245,74515,0
37246,74517,0
37247,74523,0
37248,74524,1
37249,74527,0
37250,74528,0
37251,74530,0
37252,74532,0
37253,74533,0
37254,74534,1
37255,74535,0
37256,74537,0
37257,74538,1
37258,74541,0
37259,74543,0
37260,74544,1
37261,74545,0
37262,74546,0
37263,74548,1
37264,74549,0
37265,74550,0
37266,74552,0
37267,74553,1
37268,74557,0
37269,74558,0
37270,74560,0
37271,74563,0
37272,74564,0
37273,74566,0
37274,74568,0
37275,74569,0
37276,74572,0
37277,74573,1
37278,74574,0
37279,74575,1
37280,74576,0
37281,74577,0
37282,74578,0
37283,74579,0
37284,74581,0
37285,74583,1
37286,74587,0
37287,74591,0
37288,74593,0
37289,74594,0
37290,74595,0
37291,74597,0
37292,74598,0
37293,74600,0
37294,74602,0
37295,74603,0
37296,74604,0
37297,74608,0
37298,74610,0
37299,74611,0
37300,74612,0
37301,74613,0
37302,74617,0
37303,74619,0
37304,74622,0
37305,74623,0
37306,74624,0
37307,74625,0
37308,74627,0
37309,74629,0
37310,74633,0
37311,74634,0
37312,74635,1
37313,74636,0
37314,74637,0
37315,74640,0
37316,74642,0
37317,74643,0
37318,74645,0
37319,74646,0
37320,74651,0
37321,74653,0
37322,74654,0
37323,74655,0
37324,74656,0
37325,74657,0
37326,74658,0
37327,74661,0
37328,74662,1
37329,74663,0
37330,74664,0
37331,74667,0
37332,74668,0
37333,74669,0
37334,74670,0
37335,74671,0
37336,74672,0
37337,74674,0
37338,74675,0
37339,74677,0
37340,74678,0
37341,74680,0
37342,74683,0
37343,74688,0
37344,74690,0
37345,74691,0
37346,74692,0
37347,74695,0
37348,74697,0
37349,74699,0
37350,74706,1
37351,74707,0
37352,74711,0
37353,74716,1
37354,74717,0
37355,74718,1
37356,74720,0
37357,74723,1
37358,74724,0
37359,74725,0
37360,74726,0
37361,74728,0
37362,74729,0
37363,74730,0
37364,74731,0
37365,74733,0
37366,74736,0
37367,74737,0
37368,74742,0
37369,74746,0
37370,74749,0
37371,74750,0
37372,74754,0
37373,74756,1
37374,74757,0
37375,74759,0
37376,74760,0
37377,74761,0
37378,74762,0
37379,74764,0
37380,74768,0
37381,74769,0
37382,74771,0
37383,74772,1
37384,74774,0
37385,74775,0
37386,74776,0
37387,74777,1
37388,74778,0
37389,74783,0
37390,74784,0
37391,74788,0
37392,74789,0
37393,74791,0
37394,74792,0
37395,74795,0
37396,74797,0
37397,74799,0
37398,74801,0
37399,74802,1
37400,74805,0
37401,74806,0
37402,74813,0
37403,74814,0
37404,74815,1
37405,74818,0
37406,74819,0
37407,74820,1
37408,74822,0
37409,74824,1
37410,74825,1
37411,74827,0
37412,74828,0
37413,74829,0
37414,74830,1
37415,74831,0
37416,74832,0
37417,74839,0
37418,74841,0
37419,74842,0
37420,74843,1
37421,74848,0
37422,74849,1
37423,74852,1
37424,74853,1
37425,74854,0
37426,74855,1
37427,74858,1
37428,74859,0
37429,74860,1
37430,74861,0
37431,74863,0
37432,74864,0
37433,74865,1
37434,74866,0
37435,74868,0
37436,74873,0
37437,74876,0
37438,74877,0
37439,74879,0
37440,74882,1
37441,74885,0
37442,74886,0
37443,74888,1
37444,74890,0
37445,74891,1
37446,74893,0
37447,74896,0
37448,74897,0
37449,74898,0
37450,74899,0
37451,74900,0
37452,74902,0
37453,74903,0
37454,74906,0
37455,74908,0
37456,74910,0
37457,74912,0
37458,74914,0
37459,74918,0
37460,74919,1
37461,74921,1
37462,74923,0
37463,74925,0
37464,74926,0
37465,74929,0
37466,74930,0
37467,74933,0
37468,74935,0
37469,74936,0
37470,74938,0
37471,74941,0
37472,74942,0
37473,74943,1
37474,74947,1
37475,74952,0
37476,74953,0
37477,74954,0
37478,74958,0
37479,74960,0
37480,74961,1
37481,74963,0
37482,74965,0
37483,74966,0
37484,74973,1
37485,74974,0
37486,74976,1
37487,74978,0
37488,74979,0
37489,74980,0
37490,74981,1
37491,74988,0
37492,74991,1
37493,74994,0
37494,74997,1
37495,74999,1
37496,75000,0
37497,75002,0
37498,75003,0
37499,75004,1
37500,75005,1
37501,75006,0
37502,75007,0
37503,75009,0
37504,75010,0
37505,75011,1
37506,75012,0
37507,75013,1
37508,75014,0
37509,75016,1
37510,75018,0
37511,75022,0
37512,75023,0
37513,75027,0
37514,75032,0
37515,75033,0
37516,75036,0
37517,75038,0
37518,75040,0
37519,75041,0
37520,75042,0
37521,75043,0
37522,75046,0
37523,75052,0
37524,75053,1
37525,75054,0
37526,75055,0
37527,75057,0
37528,75059,0
37529,75060,0
37530,75061,0
37531,75062,0
37532,75063,0
37533,75064,0
37534,75065,0
37535,75068,0
37536,75071,0
37537,75072,1
37538,75074,0
37539,75079,0
37540,75080,1
37541,75082,1
37542,75083,1
37543,75085,0
37544,75087,1
37545,75091,0
37546,75092,0
37547,75095,1
37548,75097,0
37549,75098,0
37550,75099,0
37551,75101,0
37552,75104,0
37553,75107,0
37554,75111,0
37555,75118,0
37556,75119,0
37557,75121,0
37558,75125,0
37559,75128,0
37560,75131,0
37561,75134,1
37562,75135,0
37563,75141,0
37564,75143,0
37565,75144,0
37566,75149,0
37567,75150,0
37568,75151,0
37569,75153,0
37570,75158,0
37571,75159,0
37572,75160,0
37573,75161,1
37574,75164,0
37575,75166,0
37576,75168,1
37577,75170,1
37578,75171,0
37579,75174,0
37580,75175,1
37581,75176,1
37582,75177,0
37583,75179,0
37584,75180,0
37585,75183,0
37586,75184,0
37587,75191,0
37588,75192,1
37589,75195,0
37590,75199,0
37591,75200,0
37592,75201,0
37593,75203,0
37594,75204,0
37595,75206,0
37596,75207,0
37597,75209,0
37598,75211,1
37599,75212,0
37600,75213,0
37601,75214,1
37602,75216,1
37603,75217,0
37604,75218,0
37605,75219,0
37606,75222,1
37607,75223,0
37608,75230,0
37609,75231,1
37610,75232,1
37611,75234,1
37612,75235,0
37613,75236,1
37614,75241,1
37615,75244,0
37616,75246,1
37617,75247,0
37618,75248,0
37619,75251,0
37620,75253,0
37621,75254,0
37622,75256,0
37623,75257,1
37624,75259,0
37625,75262,1
37626,75264,0
37627,75265,0
37628,75268,0
37629,75270,0
37630,75276,0
37631,75277,0
37632,75281,0
37633,75282,0
37634,75288,0
37635,75292,0
37636,75297,1
37637,75298,0
37638,75301,0
37639,75304,0
37640,75305,0
37641,75307,0
37642,75311,0
37643,75313,0
37644,75315,1
37645,75316,1
37646,75317,0
37647,75319,0
37648,75322,0
37649,75326,0
37650,75327,0
37651,75329,0
37652,75332,0
37653,75335,1
37654,75336,0
37655,75337,1
37656,75338,0
37657,75340,0
37658,75343,0
37659,75345,0
37660,75348,1
37661,75349,0
37662,75350,0
37663,75352,0
37664,75353,0
37665,75356,0
37666,75357,0
37667,75360,1
37668,75363,1
37669,75364,1
37670,75365,1
37671,75367,0
37672,75368,0
37673,75369,0
37674,75370,0
37675,75371,1
37676,75374,0
37677,75376,0
37678,75378,0
37679,75380,0
37680,75381,0
37681,75383,0
37682,75386,0
37683,75387,1
37684,75390,0
37685,75395,0
37686,75397,0
37687,75398,1
37688,75400,0
37689,75401,0
37690,75402,0
37691,75405,0
37692,75408,0
37693,75409,0
37694,75410,0
37695,75411,0
37696,75412,0
37697,75414,0
37698,75415,0
37699,75417,0
37700,75418,1
37701,75419,1
37702,75423,0
37703,75424,0
37704,75428,0
37705,75429,0
37706,75430,1
37707,75431,0
37708,75434,1
37709,75437,0
37710,75440,0
37711,75441,0
37712,75442,0
37713,75444,0
37714,75445,0
37715,75447,0
37716,75448,0
37717,75451,1
37718,75452,0
37719,75454,0
37720,75455,0
37721,75456,0
37722,75457,0
37723,75458,0
37724,75459,0
37725,75460,0
37726,75461,0
37727,75463,0
37728,75464,0
37729,75468,0
37730,75469,0
37731,75470,0
37732,75472,0
37733,75473,0
37734,75476,0
37735,75477,0
37736,75478,1
37737,75479,0
37738,75482,0
37739,75484,0
37740,75485,0
37741,75494,0
37742,75496,0
37743,75497,0
37744,75504,0
37745,75505,0
37746,75507,0
37747,75508,0
37748,75509,0
37749,75510,0
37750,75511,0
37751,75512,0
37752,75515,0
37753,75516,0
37754,75518,0
37755,75519,0
37756,75520,0
37757,75521,0
37758,75524,0
37759,75529,0
37760,75530,0
37761,75534,1
37762,75535,1
37763,75537,0
37764,75538,0
37765,75541,0
37766,75543,0
37767,75546,0
37768,75548,0
37769,75549,0
37770,75550,0
37771,75553,0
37772,75555,0
37773,75557,0
37774,75559,1
37775,75560,0
37776,75561,0
37777,75562,0
37778,75564,0
37779,75566,0
37780,75567,0
37781,75571,0
37782,75575,0
37783,75579,0
37784,75580,0
37785,75581,0
37786,75582,0
37787,75583,0
37788,75584,0
37789,75585,0
37790,75588,0
37791,75589,0
37792,75590,0
37793,75591,0
37794,75592,0
37795,75593,0
37796,75599,0
37797,75601,0
37798,75602,0
37799,75603,0
37800,75609,0
37801,75610,0
37802,75612,1
37803,75614,0
37804,75618,0
37805,75619,1
37806,75620,0
37807,75623,0
37808,75629,0
37809,75630,1
37810,75632,0
37811,75633,0
37812,75636,0
37813,75638,0
37814,75642,0
37815,75644,0
37816,75645,1
37817,75646,0
37818,75647,0
37819,75649,1
37820,75650,1
37821,75652,1
37822,75653,1
37823,75654,0
37824,75655,0
37825,75665,0
37826,75667,0
37827,75672,0
37828,75674,0
37829,75678,0
37830,75679,1
37831,75683,1
37832,75684,0
37833,75685,0
37834,75688,0
37835,75689,0
37836,75690,1
37837,75691,0
37838,75692,1
37839,75694,1
37840,75695,0
37841,75698,0
37842,75699,0
37843,75700,1
37844,75701,0
37845,75702,0
37846,75703,0
37847,75705,1
37848,75706,1
37849,75710,0
37850,75711,1
37851,75713,0
37852,75717,0
37853,75718,0
37854,75720,0
37855,75725,0
37856,75726,1
37857,75728,0
37858,75729,0
37859,75730,1
37860,75732,0
37861,75734,1
37862,75737,1
37863,75739,0
37864,75740,1
37865,75742,0
37866,75744,0
37867,75745,1
37868,75747,0
37869,75748,0
37870,75751,0
37871,75752,0
37872,75755,0
37873,75757,0
37874,75759,0
37875,75761,1
37876,75762,0
37877,75765,0
37878,75766,0
37879,75767,0
37880,75768,0
37881,75769,0
37882,75771,0
37883,75773,0
37884,75774,0
37885,75776,0
37886,75778,0
37887,75780,1
37888,75781,1
37889,75782,0
37890,75783,1
37891,75785,0
37892,75786,0
37893,75788,0
37894,75789,1
37895,75791,0
37896,75792,0
37897,75795,1
37898,75796,0
37899,75797,0
37900,75799,1
37901,75800,0
37902,75803,0
37903,75804,0
37904,75805,0
37905,75806,0
37906,75807,1
37907,75808,0
37908,75809,0
37909,75811,1
37910,75812,0
37911,75815,0
37912,75816,0
37913,75818,0
37914,75822,0
37915,75825,0
37916,75827,1
37917,75829,0
37918,75830,1
37919,75836,0
37920,75837,0
37921,75843,0
37922,75846,1
37923,75847,1
37924,75849,1
37925,75851,0
37926,75852,1
37927,75855,1
37928,75856,0
37929,75857,0
37930,75858,0
37931,75859,0
37932,75861,0
37933,75862,1
37934,75863,0
37935,75864,0
37936,75866,0
37937,75870,0
37938,75873,0
37939,75874,0
37940,75875,0
37941,75878,0
37942,75879,1
37943,75880,0
37944,75881,0
37945,75882,0
37946,75884,0
37947,75885,1
37948,75886,1
37949,75887,1
37950,75888,0
37951,75890,0
37952,75891,1
37953,75892,0
37954,75894,0
37955,75895,0
37956,75897,0
37957,75898,1
37958,75901,0
37959,75910,0
37960,75913,1
37961,75915,0
37962,75916,0
37963,75918,0
37964,75920,0
37965,75921,1
37966,75922,0
37967,75924,1
37968,75925,0
37969,75927,0
37970,75928,0
37971,75931,0
37972,75932,1
37973,75935,1
37974,75938,0
37975,75939,1
37976,75945,1
37977,75948,0
37978,75949,1
37979,75950,1
37980,75951,0
37981,75955,0
37982,75956,0
37983,75957,0
37984,75958,0
37985,75959,1
37986,75961,1
37987,75962,0
37988,75963,1
37989,75964,0
37990,75966,0
37991,75967,0
37992,75968,0
37993,75973,1
37994,75974,0
37995,75977,0
37996,75979,0
37997,75981,0
37998,75982,0
37999,75984,1
38000,75986,1
38001,75987,0
38002,75988,0
38003,75994,1
38004,75997,0
38005,75998,1
38006,75999,0
38007,76000,0
38008,76002,0
38009,76006,0
38010,76009,1
38011,76010,0
38012,76011,1
38013,76012,1
38014,76014,0
38015,76016,0
38016,76017,1
38017,76021,0
38018,76022,0
38019,76024,0
38020,76025,0
38021,76026,1
38022,76027,0
38023,76028,1
38024,76031,1
38025,76033,0
38026,76034,0
38027,76035,0
38028,76037,0
38029,76038,1
38030,76039,1
38031,76040,1
38032,76043,0
38033,76045,1
38034,76049,1
38035,76051,1
38036,76052,0
38037,76059,0
38038,76060,0
38039,76062,0
38040,76063,0
38041,76071,0
38042,76072,0
38043,76074,1
38044,76079,0
38045,76085,0
38046,76087,0
38047,76089,1
38048,76092,0
38049,76093,0
38050,76096,0
38051,76097,0
38052,76099,1
38053,76102,0
38054,76103,0
38055,76105,0
38056,76106,0
38057,76112,0
38058,76113,0
38059,76118,0
38060,76120,0
38061,76121,0
38062,76122,0
38063,76124,0
38064,76127,1
38065,76128,0
38066,76129,1
38067,76130,0
38068,76133,0
38069,76135,1
38070,76136,0
38071,76138,1
38072,76140,0
38073,76146,0
38074,76148,1
38075,76149,0
38076,76151,0
38077,76152,0
38078,76154,0
38079,76157,0
38080,76161,0
38081,76162,0
38082,76163,0
38083,76164,0
38084,76165,0
38085,76166,0
38086,76170,0
38087,76172,0
38088,76174,0
38089,76175,0
38090,76176,0
38091,76177,0
38092,76179,0
38093,76184,0
38094,76189,0
38095,76191,0
38096,76193,0
38097,76194,0
38098,76196,0
38099,76198,0
38100,76199,0
38101,76200,0
38102,76202,0
38103,76204,0
38104,76205,1
38105,76209,1
38106,76211,0
38107,76214,0
38108,76218,0
38109,76223,0
38110,76224,0
38111,76225,0
38112,76228,0
38113,76229,0
38114,76232,0
38115,76233,0
38116,76235,0
38117,76236,0
38118,76237,1
38119,76240,0
38120,76241,1
38121,76246,1
38122,76247,0
38123,76248,0
38124,76249,0
38125,76250,0
38126,76253,1
38127,76254,0
38128,76255,0
38129,76258,0
38130,76260,0
38131,76261,0
38132,76270,0
38133,76271,0
38134,76273,0
38135,76280,1
38136,76284,0
38137,76286,0
38138,76289,0
38139,76290,0
38140,76291,0
38141,76293,0
38142,76294,0
38143,76295,0
38144,76298,0
38145,76299,0
38146,76300,0
38147,76303,1
38148,76304,0
38149,76306,0
38150,76307,0
38151,76308,0
38152,76309,0
38153,76310,0
38154,76312,0
38155,76313,0
38156,76315,0
38157,76317,0
38158,76319,1
38159,76325,0
38160,76327,0
38161,76328,0
38162,76329,1
38163,76330,0
38164,76333,0
38165,76336,1
38166,76337,0
38167,76339,0
38168,76340,1
38169,76342,0
38170,76343,0
38171,76344,1
38172,76346,0
38173,76348,0
38174,76349,1
38175,76351,0
38176,76352,0
38177,76354,1
38178,76357,0
38179,76358,0
38180,76359,0
38181,76365,0
38182,76367,0
38183,76368,1
38184,76369,0
38185,76370,0
38186,76373,0
38187,76374,1
38188,76377,0
38189,76378,0
38190,76381,0
38191,76382,0
38192,76384,0
38193,76386,1
38194,76388,0
38195,76389,0
38196,76391,1
38197,76392,0
38198,76394,0
38199,76396,0
38200,76399,0
38201,76400,0
38202,76401,0
38203,76402,0
38204,76403,0
38205,76404,0
38206,76405,0
38207,76408,0
38208,76411,0
38209,76413,1
38210,76414,0
38211,76415,0
38212,76416,0
38213,76417,1
38214,76420,0
38215,76421,1
38216,76422,1
38217,76423,0
38218,76424,0
38219,76426,0
38220,76430,0
38221,76431,0
38222,76432,1
38223,76433,0
38224,76435,1
38225,76437,0
38226,76441,0
38227,76442,0
38228,76444,1
38229,76445,1
38230,76447,0
38231,76448,0
38232,76449,0
38233,76450,0
38234,76451,1
38235,76452,0
38236,76453,0
38237,76454,1
38238,76460,0
